state,year,quarter,transaction_type,count,amount,avg_transaction_value,year_quarter,transaction_category
Kerala,2024,3,Recharge & bill payments,17076750,13872380762.0,812.3548545244265,2024-Q3,recharge & bill payments
Kerala,2024,3,Financial Services,307546,408385812.0,1327.8852984594175,2024-Q3,financial services
Kerala,2024,3,Others,95444,113706812.0,1191.3458363019154,2024-Q3,others
Kerala,2022,1,Merchant payments,47778743,28685388646.415367,600.3797263233854,2022-Q1,merchant payments
Kerala,2022,1,Peer-to-peer payments,33089518,104623270223.31714,3161.8251502882918,2022-Q1,peer-to-peer payments
Kerala,2022,1,Recharge & bill payments,14042317,6373570715.969071,453.88312455623037,2022-Q1,recharge & bill payments
Kerala,2022,1,Financial Services,134370,158926455.91425735,1182.752518525395,2022-Q1,financial services
Kerala,2022,1,Others,236017,147786423.0782508,626.1685517494536,2022-Q1,others
Kerala,2022,4,Merchant payments,74647115,40607857085.646095,543.997676074234,2022-Q4,merchant payments
Kerala,2022,4,Peer-to-peer payments,42471676,124564727703.60559,2932.889385001091,2022-Q4,peer-to-peer payments
Kerala,2022,4,Recharge & bill payments,15520670,8075692517.275558,520.3185505055876,2022-Q4,recharge & bill payments
Kerala,2022,4,Financial Services,164334,191307058.1462068,1164.135590603325,2022-Q4,financial services
Kerala,2022,4,Others,156673,120224235.03622031,767.3577134300123,2022-Q4,others
Kerala,2022,2,Merchant payments,55730158,34395023155.77253,617.1707454296564,2022-Q2,merchant payments
Kerala,2022,2,Peer-to-peer payments,35630060,112813716119.4625,3166.2510846027903,2022-Q2,peer-to-peer payments
Kerala,2022,2,Recharge & bill payments,14701207,7230489227.091859,491.82963188613417,2022-Q2,recharge & bill payments
Kerala,2022,2,Financial Services,110336,133436809.9132271,1209.3678392657619,2022-Q2,financial services
Kerala,2022,2,Others,193561,123664236.88435228,638.8902562207898,2022-Q2,others
Kerala,2022,3,Merchant payments,64984061,37852759989.759125,582.4929899311636,2022-Q3,merchant payments
Kerala,2022,3,Peer-to-peer payments,38774832,116414003145.11606,3002.308382538345,2022-Q3,peer-to-peer payments
Kerala,2022,3,Recharge & bill payments,15289755,7709237374.351864,504.2093463467442,2022-Q3,recharge & bill payments
Kerala,2022,3,Financial Services,146673,162861560.07391134,1110.371779904354,2022-Q3,financial services
Kerala,2022,3,Others,167583,121557246.12854591,725.3554723841077,2022-Q3,others
Kerala,2023,1,Merchant payments,84583249,44370168231.0,524.5739405328353,2023-Q1,merchant payments
Kerala,2023,1,Peer-to-peer payments,46080274,138477919269.0,3005.1453094441235,2023-Q1,peer-to-peer payments
Kerala,2023,1,Recharge & bill payments,16629085,10446589963.0,628.2119529126227,2023-Q1,recharge & bill payments
Kerala,2023,1,Financial Services,160843,201389795.0,1252.0892733908222,2023-Q1,financial services
Kerala,2023,1,Others,168114,141022419.0,838.8499411113887,2023-Q1,others
Kerala,2023,4,Merchant payments,108137761,55180695119.0,510.2814651303905,2023-Q4,merchant payments
Kerala,2023,4,Peer-to-peer payments,54694399,156361217618.0,2858.8159021182405,2023-Q4,peer-to-peer payments
Kerala,2023,4,Recharge & bill payments,16678550,13074043821.0,783.8837201675206,2023-Q4,recharge & bill payments
Kerala,2023,4,Financial Services,225961,270144459.0,1195.5357738724824,2023-Q4,financial services
Kerala,2023,4,Others,106422,99220448.0,932.3302324707297,2023-Q4,others
Kerala,2023,2,Merchant payments,90195971,49220348954.0,545.7045188193606,2023-Q2,merchant payments
Kerala,2023,2,Peer-to-peer payments,48068911,146558117198.0,3048.9169433857155,2023-Q2,peer-to-peer payments
Kerala,2023,2,Recharge & bill payments,17613119,11702913951.0,664.4430183546707,2023-Q2,recharge & bill payments
Kerala,2023,2,Financial Services,162540,193012060.0,1187.4742217300357,2023-Q2,financial services
Kerala,2023,2,Others,130076,122278822.0,940.0567514376211,2023-Q2,others
Kerala,2023,3,Merchant payments,100971920,54395884988.0,538.7228943254719,2023-Q3,merchant payments
Kerala,2023,3,Peer-to-peer payments,51765006,153333984681.0,2962.1166214295426,2023-Q3,peer-to-peer payments
Kerala,2023,3,Recharge & bill payments,17617414,12247443070.0,695.189604444784,2023-Q3,recharge & bill payments
Kerala,2023,3,Financial Services,186185,243267285.0,1306.5890646400087,2023-Q3,financial services
Kerala,2023,3,Others,118126,112033305.0,948.4220662682221,2023-Q3,others
Kerala,2019,1,Peer-to-peer payments,3601116,9314451112.085835,2586.545701967344,2019-Q1,peer-to-peer payments
Kerala,2019,1,Recharge & bill payments,2180915,498453895.947243,228.55264691528234,2019-Q1,recharge & bill payments
Kerala,2019,1,Merchant payments,550707,371997848.20066386,675.491410497168,2019-Q1,merchant payments
Kerala,2019,1,Financial Services,77652,7808573.898364296,100.55856769129316,2019-Q1,financial services
Kerala,2019,1,Others,58649,42319704.717572376,721.5758958818117,2019-Q1,others
Kerala,2019,4,Peer-to-peer payments,5859068,18537483865.44591,3163.8963509974474,2019-Q4,peer-to-peer payments
Kerala,2019,4,Recharge & bill payments,4097032,1287955351.6647906,314.3630197823182,2019-Q4,recharge & bill payments
Kerala,2019,4,Merchant payments,2418428,1268704040.100692,524.5986401500032,2019-Q4,merchant payments
Kerala,2019,4,Financial Services,50728,10816332.760911917,213.22214084749876,2019-Q4,financial services
Kerala,2019,4,Others,73381,46367047.83244334,631.8672113005184,2019-Q4,others
Kerala,2019,2,Peer-to-peer payments,3519528,11630623424.131498,3304.597498338271,2019-Q2,peer-to-peer payments
Kerala,2019,2,Recharge & bill payments,2711299,768892057.7982787,283.58807265383814,2019-Q2,recharge & bill payments
Kerala,2019,2,Merchant payments,937130,569545842.9998999,607.7554266749543,2019-Q2,merchant payments
Kerala,2019,2,Financial Services,38869,5823291.622642939,149.81840599559905,2019-Q2,financial services
Kerala,2019,2,Others,77000,56486944.633225575,733.5966835483841,2019-Q2,others
Kerala,2019,3,Peer-to-peer payments,4181954,14433990011.32079,3451.494208525677,2019-Q3,peer-to-peer payments
Kerala,2019,3,Recharge & bill payments,3431236,1051007778.3129579,306.3058846179505,2019-Q3,recharge & bill payments
Kerala,2019,3,Merchant payments,1497029,879510566.1106174,587.5040270499886,2019-Q3,merchant payments
Kerala,2019,3,Financial Services,96130,8910528.723410578,92.69248646011212,2019-Q3,financial services
Kerala,2019,3,Others,79747,56390837.59670959,707.1217424694294,2019-Q3,others
Kerala,2018,1,Recharge & bill payments,988774,157311821.37585658,159.09785388355334,2018-Q1,recharge & bill payments
Kerala,2018,1,Peer-to-peer payments,600205,2107288314.3025222,3510.9476167351527,2018-Q1,peer-to-peer payments
Kerala,2018,1,Merchant payments,72164,82919383.04571173,1149.040838170164,2018-Q1,merchant payments
Kerala,2018,1,Financial Services,40170,7957491.901965583,198.0953921325761,2018-Q1,financial services
Kerala,2018,1,Others,70067,47197742.47444939,673.6087241418841,2018-Q1,others
Kerala,2018,4,Peer-to-peer payments,2073960,6959805154.570259,3355.80491165223,2018-Q4,peer-to-peer payments
Kerala,2018,4,Recharge & bill payments,1679897,351296525.29857576,209.1178955010788,2018-Q4,recharge & bill payments
Kerala,2018,4,Merchant payments,417114,378857199.6490426,908.2821474442062,2018-Q4,merchant payments
Kerala,2018,4,Financial Services,75084,10063656.726067666,134.03197387016763,2018-Q4,financial services
Kerala,2018,4,Others,64599,47338700.56846385,732.8085662078956,2018-Q4,others
Kerala,2018,2,Recharge & bill payments,1230869,248080143.25702396,201.5487783484871,2018-Q2,recharge & bill payments
Kerala,2018,2,Peer-to-peer payments,848291,3436199589.077317,4050.732106172666,2018-Q2,peer-to-peer payments
Kerala,2018,2,Merchant payments,131217,144501582.04666698,1101.2413181726986,2018-Q2,merchant payments
Kerala,2018,2,Financial Services,41100,12355589.34361695,300.62261176683575,2018-Q2,financial services
Kerala,2018,2,Others,56688,45786439.71799916,807.6919227702364,2018-Q2,others
Kerala,2018,3,Peer-to-peer payments,1425259,4823239268.279744,3384.1142334689653,2018-Q3,peer-to-peer payments
Kerala,2018,3,Recharge & bill payments,1407588,296352497.34099543,210.53923260286066,2018-Q3,recharge & bill payments
Kerala,2018,3,Merchant payments,210974,160705488.6023575,761.7312493594353,2018-Q3,merchant payments
Kerala,2018,3,Financial Services,37286,6170643.387882499,165.49491465650644,2018-Q3,financial services
Kerala,2018,3,Others,53241,36557326.26447625,686.6386105534503,2018-Q3,others
Kerala,2020,1,Peer-to-peer payments,6634439,22862907701.60516,3446.0950958483695,2020-Q1,peer-to-peer payments
Kerala,2020,1,Recharge & bill payments,5507580,1716538277.3696735,311.6683329828479,2020-Q1,recharge & bill payments
Kerala,2020,1,Merchant payments,3485036,1810329140.1843734,519.4578019235306,2020-Q1,merchant payments
Kerala,2020,1,Financial Services,38050,17160614.593254916,451.0016975888283,2020-Q1,financial services
Kerala,2020,1,Others,68417,44149097.18179157,645.2942570090996,2020-Q1,others
Kerala,2020,4,Peer-to-peer payments,12941135,45686395927.74489,3530.323725681317,2020-Q4,peer-to-peer payments
Kerala,2020,4,Merchant payments,10990709,7695667406.723909,700.1975401881634,2020-Q4,merchant payments
Kerala,2020,4,Recharge & bill payments,9167428,3238199947.525463,353.22883883303615,2020-Q4,recharge & bill payments
Kerala,2020,4,Financial Services,73833,69202344.44095232,937.282034333595,2020-Q4,financial services
Kerala,2020,4,Others,115082,65791020.57617174,571.688192559842,2020-Q4,others
Kerala,2020,2,Recharge & bill payments,7709714,2452435028.9249372,318.0967580541817,2020-Q2,recharge & bill payments
Kerala,2020,2,Peer-to-peer payments,5603046,21309983654.739,3803.2855084072125,2020-Q2,peer-to-peer payments
Kerala,2020,2,Merchant payments,2888260,2075701451.3627596,718.6684894582758,2020-Q2,merchant payments
Kerala,2020,2,Financial Services,40501,32921115.845954426,812.8469876288098,2020-Q2,financial services
Kerala,2020,2,Others,46446,23037227.727544237,496.00025249847647,2020-Q2,others
Kerala,2020,3,Peer-to-peer payments,8590587,33346812213.798676,3881.785053081783,2020-Q3,peer-to-peer payments
Kerala,2020,3,Recharge & bill payments,7932950,2688361345.204546,338.8854518438344,2020-Q3,recharge & bill payments
Kerala,2020,3,Merchant payments,5065205,4016995193.6035366,793.0567851851083,2020-Q3,merchant payments
Kerala,2020,3,Financial Services,94130,76828720.82445312,816.1980327680136,2020-Q3,financial services
Kerala,2020,3,Others,75808,35153178.52298187,463.7133089249402,2020-Q3,others
Kerala,2021,1,Peer-to-peer payments,16209203,55336812492.74641,3413.9132252675477,2021-Q1,peer-to-peer payments
Kerala,2021,1,Merchant payments,16105923,10058436408.184261,624.5178502457923,2021-Q1,merchant payments
Kerala,2021,1,Recharge & bill payments,9837385,3732534739.0436296,379.42346863964656,2021-Q1,recharge & bill payments
Kerala,2021,1,Financial Services,68012,69655547.76092248,1024.165555503771,2021-Q1,financial services
Kerala,2021,1,Others,95819,63530974.15939384,663.0310706581558,2021-Q1,others
Kerala,2021,4,Merchant payments,38574904,24589454633.018272,637.4469430440649,2021-Q4,merchant payments
Kerala,2021,4,Peer-to-peer payments,29075528,92774490034.55844,3190.8101560376977,2021-Q4,peer-to-peer payments
Kerala,2021,4,Recharge & bill payments,13781815,5689390023.204552,412.81863261149215,2021-Q4,recharge & bill payments
Kerala,2021,4,Financial Services,108232,128238698.74055986,1184.8501251068062,2021-Q4,financial services
Kerala,2021,4,Others,283262,160563553.84187678,566.8376056155671,2021-Q4,others
Kerala,2021,2,Peer-to-peer payments,17026648,58152644526.04467,3415.3900712603368,2021-Q2,peer-to-peer payments
Kerala,2021,2,Merchant payments,16135060,11263178335.980885,698.056179275496,2021-Q2,merchant payments
Kerala,2021,2,Recharge & bill payments,13809151,4645548909.798975,336.4108995403827,2021-Q2,recharge & bill payments
Kerala,2021,2,Financial Services,88830,88370679.95309764,994.8292238331379,2021-Q2,financial services
Kerala,2021,2,Others,131344,77063984.37888283,586.7339534267483,2021-Q2,others
Kerala,2021,3,Merchant payments,25402350,17877677018.10737,703.7804383494979,2021-Q3,merchant payments
Kerala,2021,3,Peer-to-peer payments,23378091,78598482305.73877,3362.057334182623,2021-Q3,peer-to-peer payments
Kerala,2021,3,Recharge & bill payments,13979407,5008396079.412957,358.26956604188985,2021-Q3,recharge & bill payments
Kerala,2021,3,Financial Services,85730,101460242.2623948,1183.4858539880415,2021-Q3,financial services
Kerala,2021,3,Others,182688,100146127.60812962,548.1812029697059,2021-Q3,others
Rajasthan,2024,1,Merchant payments,919893321,461976302970.0,502.20638896235664,2024-Q1,merchant payments
Rajasthan,2024,1,Peer-to-peer payments,566762679,1797249393778.0,3171.0792900991282,2024-Q1,peer-to-peer payments
Rajasthan,2024,1,Recharge & bill payments,111655206,90033046149.0,806.3488427848138,2024-Q1,recharge & bill payments
Rajasthan,2024,1,Financial Services,475140,770584971.0,1621.8061434524561,2024-Q1,financial services
Rajasthan,2024,1,Others,687661,470845922.0,684.7064498350204,2024-Q1,others
Rajasthan,2024,4,Merchant payments,1255692535,612426670218.0,487.7202445246678,2024-Q4,merchant payments
Rajasthan,2024,4,Peer-to-peer payments,672419613,2073546444802.0,3083.70904821005,2024-Q4,peer-to-peer payments
Rajasthan,2024,4,Recharge & bill payments,112704437,105312390698.0,934.4121092410941,2024-Q4,recharge & bill payments
Rajasthan,2024,4,Financial Services,2077251,1154736814.0,555.8966220259372,2024-Q4,financial services
Rajasthan,2024,4,Others,575711,609128876.0,1058.0462697429787,2024-Q4,others
Rajasthan,2024,2,Merchant payments,1096672010,523282312007.0,477.1547985500241,2024-Q2,merchant payments
Rajasthan,2024,2,Peer-to-peer payments,603947443,1879643438141.0,3112.2632605317613,2024-Q2,peer-to-peer payments
Rajasthan,2024,2,Recharge & bill payments,116905611,92675346901.0,792.7365171634063,2024-Q2,recharge & bill payments
Rajasthan,2024,2,Financial Services,580197,900517039.0,1552.0884096263856,2024-Q2,financial services
Rajasthan,2024,2,Others,749845,592923836.0,790.728531896592,2024-Q2,others
Rajasthan,2024,3,Merchant payments,1180358044,539372910912.0,456.9570340573712,2024-Q3,merchant payments
Rajasthan,2024,3,Peer-to-peer payments,638917092,1829890897007.0,2864.050625534056,2024-Q3,peer-to-peer payments
Rajasthan,2024,3,Recharge & bill payments,114791455,101313424056.0,882.5868097586183,2024-Q3,recharge & bill payments
Rajasthan,2024,3,Financial Services,740449,1135779724.0,1533.9067565760774,2024-Q3,financial services
Rajasthan,2024,3,Others,597995,544704206.0,910.8842147509595,2024-Q3,others
Rajasthan,2022,1,Merchant payments,267467038,171182113048.26318,640.0119967241092,2022-Q1,merchant payments
Rajasthan,2022,1,Peer-to-peer payments,241739380,814525435614.1678,3369.4362731225992,2022-Q1,peer-to-peer payments
Rajasthan,2022,1,Recharge & bill payments,54555117,35542881861.07577,651.5040900943493,2022-Q1,recharge & bill payments
Rajasthan,2022,1,Financial Services,244029,243340851.71204624,997.1800552887003,2022-Q1,financial services
Rajasthan,2022,1,Others,956656,556409604.9103613,581.6193123864391,2022-Q1,others
Rajasthan,2022,4,Merchant payments,457778005,275194969877.524,601.1537620238526,2022-Q4,merchant payments
Rajasthan,2022,4,Peer-to-peer payments,334316758,1130380720682.5203,3381.166793566837,2022-Q4,peer-to-peer payments
Rajasthan,2022,4,Recharge & bill payments,72510470,50609988781.94313,697.9680145769726,2022-Q4,recharge & bill payments
Rajasthan,2022,4,Financial Services,244442,270658680.97924906,1107.251131062784,2022-Q4,financial services
Rajasthan,2022,4,Others,725173,500361375.69058275,689.9889759968763,2022-Q4,others
Rajasthan,2022,2,Merchant payments,336900860,208238945148.44,618.1015541142875,2022-Q2,merchant payments
Rajasthan,2022,2,Peer-to-peer payments,263380560,905641041298.7231,3438.526523364986,2022-Q2,peer-to-peer payments
Rajasthan,2022,2,Recharge & bill payments,59879660,38325678033.564705,640.0450175162101,2022-Q2,recharge & bill payments
Rajasthan,2022,2,Financial Services,170705,175399371.37748802,1027.49990555337,2022-Q2,financial services
Rajasthan,2022,2,Others,838365,452454748.2866859,539.6870674308755,2022-Q2,others
Rajasthan,2022,3,Merchant payments,398104319,230609701751.02283,579.2695299822226,2022-Q3,merchant payments
Rajasthan,2022,3,Peer-to-peer payments,299383118,961209376585.5621,3210.633194706597,2022-Q3,peer-to-peer payments
Rajasthan,2022,3,Recharge & bill payments,69118763,46000391408.24405,665.5268325366883,2022-Q3,recharge & bill payments
Rajasthan,2022,3,Financial Services,215235,220271929.84233993,1023.4020017299227,2022-Q3,financial services
Rajasthan,2022,3,Others,719925,449514643.6055006,624.3909346188847,2022-Q3,others
Rajasthan,2023,1,Merchant payments,484552414,276693132279.0,571.0282815328209,2023-Q1,merchant payments
Rajasthan,2023,1,Peer-to-peer payments,353301155,1216864232698.0,3444.2690477420037,2023-Q1,peer-to-peer payments
